log_name,discovery_method,n_cases,avg_cycle_time_days,avg_trace_length,generalization,fitness,precision,f_score,size,cfc,simplicity,status,error
anomaly_bug_fixes,heuristics_dep_0.5,36,567.7032857510288,13.027777777777779,0.45375398974615255,0.9052313552335352,0.6955602536997886,0.7866644822342608,297.0,14.0,0.5021097046413502,ok,
anomaly_docs,heuristics_dep_0.5,12,77.58734085648148,6.333333333333333,0.3434539836836529,0.9395752454898378,0.5555555555555556,0.6982482698227905,109.0,1.0,0.6103896103896105,ok,
anomaly_feature_work,heuristics_dep_0.5,9,688.9567129629629,18.666666666666668,0.3934745344091206,0.8859769513975122,0.528169014084507,0.661806608855571,153.0,7.0,0.5614035087719298,ok,
anomaly_other,heuristics_dep_0.5,599,938.9942424681569,15.11686143572621,0.54985786139483,0.9100958741382214,0.3452959091283233,0.5006443190775149,682.0,42.0,0.42570951585976624,ok,
anomaly_tech_debt,heuristics_dep_0.5,96,116.08078679591051,9.520833333333334,0.5187180632350326,0.8487034856129583,0.45473795659078875,0.5921826271636818,379.0,20.0,0.4637223974763407,ok,
normal_bug_fixes,heuristics_dep_0.5,90,429.96858050411515,11.811111111111112,0.43789696448955495,0.858207252278006,0.7390971690895181,0.7942112250684396,422.0,28.0,0.4525139664804469,ok,
normal_docs,heuristics_dep_0.5,34,57.79551947167756,8.294117647058824,0.47614417657939057,0.9037187620482984,0.6258620689655172,0.7395533242968514,177.0,5.0,0.5606060606060607,ok,
normal_feature_work,heuristics_dep_0.5,25,518.9846337962963,16.72,0.4364257319770014,0.902140201627759,0.3974763406940063,0.5518233639829676,223.0,9.0,0.5260115606936416,ok,
normal_other,heuristics_dep_0.5,1293,383.5520607670219,14.880897138437742,0.5804238867062346,0.8852300083058388,0.3045412872073834,0.4531779968481628,841.0,50.0,0.42126514131897713,ok,
normal_tech_debt,heuristics_dep_0.5,139,64.5901255662137,9.841726618705035,0.5505280021193348,0.8586537667039744,0.45105820105820105,0.5914320596811886,398.0,24.0,0.4610778443113772,ok,
whole,heuristics_dep_0.5,2333,497.0929967177851,14.16802400342906,0.5461837627142827,0.8849797934153858,0.29525651984823265,0.44278599294626414,1107.0,71.0,0.414387031408308,ok,
anomaly_bug_fixes,inductive_IMf_noise_0.2,36,567.7032857510288,13.027777777777779,0.6968162270041566,0.9710191485038687,0.5862808145766345,0.731124267451009,208.0,5.0,0.6571428571428571,ok,
anomaly_docs,inductive_IMf_noise_0.2,12,77.58734085648148,6.333333333333333,0.5199470956011378,0.9858626093770406,0.27491408934707906,0.42993738978916496,120.0,4.0,0.6923076923076922,ok,
